The data obtained from the Suwannee River Water Management District (SRWMD) may be provisional and subject to,,,,,,,,,,,,,,,,,,,
"revision. The SRWMD specifically disclaims any warranty, either expressed or implied, including but not limited to the",,,,,,,,,,,,,,,,,,,
the implied warranties of merchantability and fitness for a particular use. The entire risk as to quality and performance,,,,,,,,,,,,,,,,,,,
"is with the user. In no event will the SRWMD be liable for any direct, indirect, incidental, special, consequential,  or",,,,,,,,,,,,,,,,,,,
SRWMD,02322350,Mean,11/17/2023,22.65,Provisional,421.6,Provisional,7.504,Provisional,5.45062,Provisional,63.18396,Provisional,2.55875,Provisional,-1.29,Provisional,0.1125,Provisional
SRWMD,02322350,Mean,11/18/2023,22.66,Provisional,420.9,Provisional,7.507,Provisional,5.49333,Provisional,63.7,Provisional,2.55771,Provisional,-1.29,Provisional,0.05812,Provisional
SRWMD,02322350,Mean,11/19/2023,22.58,Provisional,420.6,Provisional,7.517,Provisional,5.55479,Provisional,64.31437,Provisional,2.55604,Provisional,-1.29,Provisional,0.05437,Provisional
SRWMD,02322350,Mean,11/20/2023,22.62,Provisional,420.4,Provisional,7.515,Provisional,5.55625,Provisional,64.37396,Provisional,2.55437,Provisional,-1.29,Provisional,0.16313,Provisional
SRWMD,02322350,Mean,11/21/2023,22.67,Provisional,420,Provisional,7.511,Provisional,5.5025,Provisional,63.81167,Provisional,2.55396,Provisional,-1.3,Provisional,0.17438,Provisional
SRWMD,02322350,Mean,11/22/2023,22.61,Provisional,420.1,Provisional,7.517,Provisional,5.52333,Provisional,63.98875,Provisional,2.54896,Provisional,-1.31,Provisional,0.26917,Provisional
SRWMD,02322350,Mean,11/23/2023,22.43,Provisional,420.7,Provisional,7.542,Provisional,5.80312,Provisional,67.00042,Provisional,2.54792,Provisional,-1.3,Provisional,0.28667,Provisional
SRWMD,02322350,Mean,11/24/2023,22.48,Provisional,420.6,Provisional,7.538,Provisional,5.72229,Provisional,66.13125,Provisional,2.54875,Provisional,-1.29,Provisional,0.26375,Provisional
SRWMD,02322350,Mean,11/25/2023,22.52,Provisional,420.5,Provisional,7.54,Provisional,5.70708,Provisional,65.99708,Provisional,2.54875,Provisional,-1.06,Provisional,0.24562,Provisional
SRWMD,02322350,Mean,11/26/2023,22.49,Provisional,420.1,Provisional,7.523,Provisional,5.42771,Provisional,62.73104,Provisional,2.53812,Provisional,-1.04,Provisional,0.72104,Provisional
SRWMD,02322350,Mean,11/27/2023,22.49,Provisional,420.9,Provisional,7.538,Provisional,5.74167,Provisional,66.36625,Provisional,2.54562,Provisional,-1.29,Provisional,0.56146,Provisional
SRWMD,02322350,Mean,11/28/2023,22.36,Provisional,420.4,Provisional,7.55,Provisional,5.90437,Provisional,68.07542,Provisional,2.54792,Provisional,-1.31,Provisional,0.31083,Provisional
SRWMD,02322350,Mean,11/29/2023,22.32,Provisional,419.9,Provisional,7.557,Provisional,5.93458,Provisional,68.37604,Provisional,2.54896,Provisional,-1.3,Provisional,0.25583,Provisional
SRWMD,02322350,Mean,11/30/2023,22.42,Provisional,419.7,Provisional,7.551,Provisional,5.84021,Provisional,67.40562,Provisional,2.54417,Provisional,-1.29,Provisional,0.36458,Provisional
SRWMD,02322350,Mean,12/01/2023,22.61,Provisional,419.6,Provisional,7.531,Provisional,5.60333,Provisional,64.91042,Provisional,2.54333,Provisional,-0.37,Provisional,0.42438,Provisional
SRWMD,02322350,Mean,12/02/2023,22.66,Provisional,419.1,Provisional,7.522,Provisional,5.40625,Provisional,62.70167,Provisional,2.54229,Provisional,-1.3,Provisional,0.39896,Provisional
SRWMD,02322350,Mean,12/03/2023,22.67,Provisional,419.3,Provisional,7.518,Provisional,5.38812,Provisional,62.4775,Provisional,2.52979,Provisional,6.83,Provisional,0.50521,Provisional
SRWMD,02322350,Mean,12/04/2023,22.61,Provisional,420.3,Provisional,7.531,Provisional,5.59646,Provisional,64.82042,Provisional,2.52562,Provisional,-1.27,Provisional,0.41521,Provisional
SRWMD,02322350,Mean,12/05/2023,22.47,Provisional,419.7,Provisional,7.549,Provisional,5.80187,Provisional,67.01667,Provisional,2.52146,Provisional,-1.11,Provisional,0.35708,Provisional
SRWMD,02322350,Mean,12/06/2023,22.38,Provisional,418.7,Provisional,7.559,Provisional,5.82167,Provisional,67.14667,Provisional,2.51854,Provisional,-1.12,Provisional,0.30396,Provisional
SRWMD,02322350,Mean,12/07/2023,22.37,Provisional,418.8,Provisional,7.56,Provisional,5.85437,Provisional,67.52271,Provisional,2.51729,Provisional,-1.28,Provisional,0.35229,Provisional
SRWMD,02322350,Mean,12/08/2023,22.51,Provisional,418.8,Provisional,7.545,Provisional,5.66021,Provisional,65.43979,Provisional,2.51875,Provisional,-1.01,Provisional,0.40021,Provisional
SRWMD,02322350,Mean,12/09/2023,22.6,Provisional,418.7,Provisional,7.534,Provisional,5.56208,Provisional,64.42854,Provisional,2.51792,Provisional,-0.5,Provisional,17.31792,Provisional
SRWMD,02322350,Mean,12/10/2023,22.57,Provisional,419.1,Provisional,7.528,Provisional,5.48708,Provisional,63.51729,Provisional,2.51021,Provisional,-1.25,Provisional,44.57063,Provisional
SRWMD,02322350,Mean,12/11/2023,22.39,Provisional,419.3,Provisional,7.557,Provisional,5.76875,Provisional,66.55354,Provisional,2.51437,Provisional,-1.23,Provisional,9.80875,Provisional
SRWMD,02322350,Mean,12/12/2023,22.42,Provisional,417.9,Provisional,7.558,Provisional,5.80271,Provisional,66.97375,Provisional,2.51771,Provisional,-1.24,Provisional,20.36125,Provisional
SRWMD,02322350,Mean,12/13/2023,22.48,Provisional,411.5,Provisional,7.48,Provisional,5.25229,Provisional,60.69604,Provisional,2.52854,Provisional,-0.83,Provisional,9.25062,Provisional
SRWMD,02322350,Mean,12/14/2023,22.49,Provisional,406.2,Provisional,7.448,Provisional,4.92396,Provisional,56.91396,Provisional,2.53646,Provisional,-0.59,Provisional,1.5175,Provisional
SRWMD,02322350,Mean,12/15/2023,22.51,Provisional,406.1,Provisional,7.453,Provisional,4.8725,Provisional,56.3525,Provisional,2.53417,Provisional,-0.57,Provisional,1.51042,Provisional
SRWMD,02322350,Mean,12/16/2023,22.52,Provisional,405.4,Provisional,7.447,Provisional,4.71812,Provisional,54.56292,Provisional,2.52292,Provisional,-0.52,Provisional,1.9325,Provisional
SRWMD,02322350,Mean,12/17/2023,22.39,Provisional,403.5,Provisional,7.435,Provisional,4.73458,Provisional,54.61208,Provisional,2.44812,Provisional,-0.19,Provisional,13.74667,Provisional
SRWMD,02322350,Mean,12/18/2023,22.5,Provisional,407,Provisional,7.442,Provisional,4.67625,Provisional,54.05354,Provisional,2.49229,Provisional,-0.5,Provisional,2.49625,Provisional
SRWMD,02322350,Mean,12/19/2023,22.24,Provisional,408.5,Provisional,7.444,Provisional,4.69667,Provisional,54.03604,Provisional,2.44292,Provisional,-0.48,Provisional,3.2925,Provisional
SRWMD,02322350,Mean,12/20/2023,21.29,Provisional,406.6,Provisional,7.427,Provisional,4.37854,Provisional,49.45625,Provisional,2.21271,Provisional,-0.28,Provisional,16.54583,Provisional
SRWMD,02322350,Mean,12/21/2023,19.32,Provisional,383.6,Provisional,7.365,Provisional,3.76875,Provisional,40.93542,Provisional,1.28896,Provisional,0.06,Provisional,67.72,Provisional
SRWMD,02322350,Mean,12/22/2023,18.19,Provisional,311.5,Provisional,7.278,Provisional,4.0375,Provisional,42.84187,Provisional,0.76165,Provisional,0.79,Provisional,124.90229,Provisional
SRWMD,02322350,Mean,12/23/2023,17.96,Provisional,286.1,Provisional,7.245,Provisional,4.24375,Provisional,44.81896,Provisional,0.60333,Provisional,0.85,Provisional,141.34979,Provisional
SRWMD,02322350,Mean,12/24/2023,19.09,Provisional,330.9,Provisional,7.293,Provisional,3.59333,Provisional,38.78167,Provisional,0.62433,Provisional,0.39,Provisional,117.65229,Provisional
SRWMD,02322350,Mean,12/25/2023,21.11,Provisional,401.8,Provisional,7.378,Provisional,2.885,Provisional,32.4625,Provisional,0.72675,Provisional,-0.12,Provisional,57.44813,Provisional
SRWMD,02322350,Mean,12/26/2023,21.95,Provisional,424.4,Provisional,7.415,Provisional,2.90896,Provisional,33.28083,Provisional,1.01144,Provisional,-0.25,Provisional,25.50063,Provisional
SRWMD,02322350,Mean,12/27/2023,21.74,Provisional,421.3,Provisional,7.434,Provisional,3.45292,Provisional,39.33562,Provisional,1.53979,Provisional,-0.36,Provisional,15.90417,Provisional
SRWMD,02322350,Mean,12/28/2023,21.74,Provisional,419.4,Provisional,7.421,Provisional,3.74854,Provisional,42.70958,Provisional,1.86958,Provisional,-0.36,Provisional,9.82438,Provisional
SRWMD,02322350,Mean,12/29/2023,21.65,Provisional,417.7,Provisional,7.432,Provisional,4.29271,Provisional,48.81458,Provisional,2.07333,Provisional,-0.65,Provisional,6.42708,Provisional
SRWMD,02322350,Mean,12/30/2023,21.68,Provisional,416,Provisional,7.437,Provisional,4.44292,Provisional,50.55562,Provisional,2.15333,Provisional,-0.6,Provisional,5.60083,Provisional
SRWMD,02322350,Mean,12/31/2023,21.76,Provisional,415.3,Provisional,7.431,Provisional,4.43729,Provisional,50.57,Provisional,2.18458,Provisional,-0.6,Provisional,5.44021,Provisional
SRWMD,02322350,Mean,01/01/2024,21.96,Provisional,414.8,Provisional,7.419,Provisional,4.36542,Provisional,49.93583,Provisional,2.20958,Provisional,-0.61,Provisional,5.26146,Provisional
SRWMD,02322350,Mean,01/02/2024,22.04,Provisional,414,Provisional,7.427,Provisional,4.48479,Provisional,51.38958,Provisional,2.23687,Provisional,-0.64,Provisional,4.79083,Provisional
SRWMD,02322350,Mean,01/03/2024,22.16,Provisional,413.1,Provisional,7.43,Provisional,4.53375,Provisional,52.06979,Provisional,2.27875,Provisional,-0.65,Provisional,4.01979,Provisional
SRWMD,02322350,Mean,01/04/2024,22.29,Provisional,412.5,Provisional,7.427,Provisional,4.53542,Provisional,52.22708,Provisional,2.30396,Provisional,-0.65,Provisional,3.46771,Provisional
SRWMD,02322350,Mean,01/05/2024,22.39,Provisional,411.3,Provisional,7.423,Provisional,4.57792,Provisional,52.80729,Provisional,2.33708,Provisional,-0.65,Provisional,2.67021,Provisional
SRWMD,02322350,Mean,01/06/2024,22.57,Provisional,411.3,Provisional,7.407,Provisional,4.38208,Provisional,50.71979,Provisional,2.33583,Provisional,-0.68,Provisional,3.06563,Provisional
SRWMD,02322350,Mean,01/07/2024,22.43,Provisional,411,Provisional,7.42,Provisional,4.60896,Provisional,53.21646,Provisional,2.35542,Provisional,-0.66,Provisional,2.45083,Provisional
SRWMD,02322350,Mean,01/08/2024,22.43,Provisional,410.4,Provisional,7.418,Provisional,4.51708,Provisional,52.13667,Provisional,2.37375,Provisional,-0.65,Provisional,2.06188,Provisional
SRWMD,02322350,Mean,01/09/2024,22.53,Provisional,410.4,Provisional,7.408,Provisional,4.30292,Provisional,49.76208,Provisional,2.37104,Provisional,-0.67,Provisional,2.97021,Provisional
SRWMD,02322350,Mean,01/10/2024,22.41,Provisional,410.3,Provisional,7.435,Provisional,4.685,Provisional,54.075,Provisional,2.37604,Provisional,-0.66,Provisional,2.43792,Provisional
SRWMD,02322350,Mean,01/11/2024,22.43,Provisional,409.8,Provisional,7.436,Provisional,4.66333,Provisional,53.83812,Provisional,2.38354,Provisional,-0.69,Provisional,1.89708,Provisional
SRWMD,02322350,Mean,01/12/2024,22.55,Provisional,410.1,Provisional,7.416,Provisional,4.36104,Provisional,50.45687,Provisional,2.37979,Provisional,-0.67,Provisional,2.10229,Provisional
SRWMD,02322350,Mean,01/13/2024,22.41,Provisional,410.7,Provisional,7.432,Provisional,4.62542,Provisional,53.38187,Provisional,2.36167,Provisional,-0.66,Provisional,2.99792,Provisional
SRWMD,02322350,Mean,01/14/2024,22.25,Provisional,411.2,Provisional,7.441,Provisional,4.71667,Provisional,54.26271,Provisional,2.35292,Provisional,-0.65,Provisional,3.47313,Provisional
SRWMD,02322350,Mean,01/15/2024,22.24,Provisional,411.3,Provisional,7.43,Provisional,4.54062,Provisional,52.23417,Provisional,2.32812,Provisional,-0.66,Provisional,3.79729,Provisional
SRWMD,02322350,Mean,01/16/2024,22.26,Provisional,411.2,Provisional,7.413,Provisional,4.26542,Provisional,49.07354,Provisional,2.30729,Provisional,-0.65,Provisional,4.57188,Provisional
SRWMD,02322350,Mean,01/17/2024,22,Provisional,410.1,Provisional,7.456,Provisional,4.87458,Provisional,55.82312,Provisional,2.32917,Provisional,-0.64,Provisional,3.67083,Provisional
SRWMD,02322350,Mean,01/18/2024,22.09,Provisional,410.2,Provisional,7.442,Provisional,4.68583,Provisional,53.73542,Provisional,2.33729,Provisional,-0.62,Provisional,3.14188,Provisional
SRWMD,02322350,Mean,01/19/2024,22.27,Provisional,410.6,Provisional,7.44,Provisional,4.65583,Provisional,53.59833,Provisional,2.32708,Provisional,-0.39,Provisional,3.17688,Provisional
SRWMD,02322350,Mean,01/20/2024,22.17,Provisional,410.2,Provisional,7.45,Provisional,4.81729,Provisional,55.34875,Provisional,2.33792,Provisional,-0.64,Provisional,2.87812,Provisional
SRWMD,02322350,Mean,01/21/2024,22.17,Provisional,409.5,Provisional,7.455,Provisional,4.93812,Provisional,56.71583,Provisional,2.35458,Provisional,-0.66,Provisional,2.37229,Provisional
SRWMD,02322350,Mean,01/22/2024,22.38,Provisional,409.6,Provisional,7.435,Provisional,4.72792,Provisional,54.52187,Provisional,2.35583,Provisional,-0.67,Provisional,2.17417,Provisional
SRWMD,02322350,Mean,01/23/2024,22.53,Provisional,409.7,Provisional,7.415,Provisional,4.45021,Provisional,51.46479,Provisional,2.36021,Provisional,-0.65,Provisional,2.18521,Provisional
SRWMD,02322350,Mean,01/24/2024,22.64,Provisional,411.2,Provisional,7.433,Provisional,4.30979,Provisional,49.945,Provisional,2.37667,Provisional,-0.24,Provisional,2.22125,Provisional
SRWMD,02322350,Mean,01/25/2024,22.68,Provisional,411.6,Provisional,7.455,Provisional,4.20229,Provisional,48.74396,Provisional,2.39021,Provisional,0.22,Provisional,2.22479,Provisional
SRWMD,02322350,Mean,01/26/2024,22.67,Provisional,411.1,Provisional,7.453,Provisional,4.23354,Provisional,49.11125,Provisional,2.39667,Provisional,0.01,Provisional,2.33396,Provisional
SRWMD,02322350,Mean,01/27/2024,22.66,Provisional,410.4,Provisional,7.455,Provisional,4.27042,Provisional,49.51583,Provisional,2.40021,Provisional,0.21,Provisional,2.13083,Provisional
SRWMD,02322350,Mean,01/28/2024,22.59,Provisional,410.1,Provisional,7.463,Provisional,4.38625,Provisional,50.79458,Provisional,2.40375,Provisional,0.18,Provisional,2.11313,Provisional
SRWMD,02322350,Mean,01/29/2024,22.49,Provisional,410,Provisional,7.471,Provisional,4.53,Provisional,52.37729,Provisional,2.405,Provisional,0.25,Provisional,2.04896,Provisional
SRWMD,02322350,Mean,01/30/2024,22.47,Provisional,409.7,Provisional,7.474,Provisional,4.56229,Provisional,52.7275,Provisional,2.40479,Provisional,1.62,Provisional,2.07396,Provisional
SRWMD,02322350,Mean,01/31/2024,22.47,Provisional,409.8,Provisional,7.471,Provisional,4.54562,Provisional,52.53458,Provisional,2.40333,Provisional,0.22,Provisional,2.07958,Provisional
SRWMD,02322350,Mean,02/01/2024,22.48,Provisional,409.7,Provisional,7.477,Provisional,4.58271,Provisional,52.95896,Provisional,2.40479,Provisional,0.24,Provisional,2.08396,Provisional
SRWMD,02322350,Mean,02/02/2024,22.51,Provisional,409.6,Provisional,7.473,Provisional,4.53417,Provisional,52.42729,Provisional,2.40771,Provisional,0.24,Provisional,2.04271,Provisional
SRWMD,02322350,Mean,02/03/2024,22.52,Provisional,409.6,Provisional,7.468,Provisional,4.50833,Provisional,52.13521,Provisional,2.40688,Provisional,0.16,Provisional,2.14771,Provisional
SRWMD,02322350,Mean,02/04/2024,22.56,Provisional,409.4,Provisional,7.459,Provisional,4.31792,Provisional,49.95625,Provisional,2.40958,Provisional,0.24,Provisional,2.36958,Provisional
SRWMD,02322350,Mean,02/05/2024,22.52,Provisional,409.2,Provisional,7.466,Provisional,4.4325,Provisional,51.27208,Provisional,2.415,Provisional,0.02,Provisional,2.18792,Provisional
SRWMD,02322350,Mean,02/06/2024,22.51,Provisional,408.7,Provisional,7.474,Provisional,4.54208,Provisional,52.52333,Provisional,2.42396,Provisional,-0.01,Provisional,1.93625,Provisional
SRWMD,02322350,Mean,02/07/2024,22.49,Provisional,408.2,Provisional,7.482,Provisional,4.59667,Provisional,53.14542,Provisional,2.42667,Provisional,0.08,Provisional,1.80625,Provisional
SRWMD,02322350,Mean,02/08/2024,22.56,Provisional,408,Provisional,7.477,Provisional,4.56417,Provisional,52.82625,Provisional,2.42812,Provisional,0.01,Provisional,1.87833,Provisional
SRWMD,02322350,Mean,02/09/2024,22.58,Provisional,407.9,Provisional,7.475,Provisional,4.52104,Provisional,52.35062,Provisional,2.42667,Provisional,0,Provisional,1.81229,Provisional
SRWMD,02322350,Mean,02/10/2024,22.6,Provisional,407.7,Provisional,7.471,Provisional,4.49083,Provisional,52.02667,Provisional,2.42979,Provisional,0,Provisional,1.80833,Provisional
SRWMD,02322350,Mean,02/11/2024,22.63,Provisional,406.9,Provisional,7.473,Provisional,4.46812,Provisional,51.7825,Provisional,2.43208,Provisional,-0.01,Provisional,1.67521,Provisional
SRWMD,02322350,Mean,02/12/2024,22.64,Provisional,407.9,Provisional,7.467,Provisional,4.35167,Provisional,50.44979,Provisional,2.43958,Provisional,0,Provisional,1.75958,Provisional
SRWMD,02322350,Mean,02/13/2024,22.54,Provisional,407.8,Provisional,7.485,Provisional,4.59625,Provisional,53.17229,Provisional,2.43812,Provisional,0.01,Provisional,1.73229,Provisional
SRWMD,02322350,Mean,02/14/2024,22.52,Provisional,407.5,Provisional,7.49,Provisional,4.63312,Provisional,53.595,Provisional,2.44083,Provisional,0,Provisional,1.77354,Provisional
SRWMD,02322350,Mean,02/15/2024,22.56,Provisional,407.1,Provisional,7.483,Provisional,4.57542,Provisional,52.94687,Provisional,2.44687,Provisional,0.13,Provisional,1.71729,Provisional
SRWMD,02322350,Mean,02/16/2024,22.56,Provisional,407.6,Provisional,7.48,Provisional,4.51542,Provisional,52.25,Provisional,2.44958,Provisional,0,Provisional,1.73438,Provisional
SRWMD,02322350,Mean,02/17/2024,22.57,Provisional,408.6,Provisional,7.474,Provisional,4.37167,Provisional,50.59146,Provisional,2.4475,Provisional,0,Provisional,2.03854,Provisional
SRWMD,02322350,Mean,02/18/2024,22.47,Provisional,408.9,Provisional,7.475,Provisional,4.43958,Provisional,51.29583,Provisional,2.44792,Provisional,1.45,Provisional,2.81667,Provisional
SRWMD,02322350,Mean,02/19/2024,22.52,Provisional,408,Provisional,7.494,Provisional,4.67646,Provisional,54.08396,Provisional,2.45292,Provisional,1.69,Provisional,1.96563,Provisional
SRWMD,02322350,Mean,02/20/2024,22.51,Provisional,407.3,Provisional,7.492,Provisional,4.68917,Provisional,54.21354,Provisional,2.45146,Provisional,2.54,Provisional,1.73813,Provisional
SRWMD,02322350,Mean,02/21/2024,22.51,Provisional,406.8,Provisional,7.494,Provisional,4.68812,Provisional,54.20812,Provisional,2.44875,Provisional,0,Missing Data,1.6625,Provisional
SRWMD,02322350,Mean,02/22/2024,22.53,Provisional,405.9,Provisional,7.495,Provisional,4.65479,Provisional,53.83396,Provisional,2.45021,Provisional,0.05,Provisional,1.6375,Provisional
SRWMD,02322350,Mean,02/23/2024,22.58,Provisional,405.7,Provisional,7.483,Provisional,4.47812,Provisional,51.86208,Provisional,2.44771,Provisional,0.14,Provisional,1.65667,Provisional
SRWMD,02322350,Mean,02/24/2024,22.57,Provisional,405.8,Provisional,7.488,Provisional,4.57792,Provisional,53.0025,Provisional,2.44417,Provisional,0.04,Provisional,1.72521,Provisional
SRWMD,02322350,Mean,02/25/2024,22.54,Provisional,405.7,Provisional,7.492,Provisional,4.61021,Provisional,53.33479,Provisional,2.44187,Provisional,0.06,Provisional,1.75813,Provisional
SRWMD,02322350,Mean,02/26/2024,22.55,Provisional,406.6,Provisional,7.494,Provisional,4.62042,Provisional,53.45937,Provisional,2.44229,Provisional,0.01,Provisional,1.7225,Provisional
SRWMD,02322350,Mean,02/27/2024,22.59,Provisional,408,Provisional,7.489,Provisional,4.56437,Provisional,52.85812,Provisional,2.4425,Provisional,-0.01,Provisional,1.7,Provisional
SRWMD,02322350,Mean,02/28/2024,22.64,Provisional,407.7,Provisional,7.483,Provisional,4.50625,Provisional,52.24042,Provisional,2.44167,Provisional,-0.01,Provisional,1.70271,Provisional
SRWMD,02322350,Mean,02/29/2024,22.61,Provisional,407.7,Provisional,7.483,Provisional,4.5225,Provisional,52.40021,Provisional,2.44062,Provisional,-0.01,Provisional,1.75188,Provisional
SRWMD,02322350,Mean,03/01/2024,22.63,Provisional,407,Provisional,7.479,Provisional,4.45146,Provisional,51.59,Provisional,2.44667,Provisional,0.24,Provisional,1.70042,Provisional
